栘	0x6818	py:yǐ/yí,Cant:ji4,Viet:đa,wb:sqqy,zm:frrs,sn:10,rd:木,st:1234354354	en:fruit tree	
栙	0x6819	py:xiáng,JOn:kou gou,JKun:funenoho madaharanuho,wb:stah,zm:frmb,sn:10,rd:木,st:1234354152	
栚	0x681a	py:zhèn,Cant:zam6,wb:sudy,zm:fugd,sn:10,rd:木,st:1234431134	
栛	0x681b	py:lì,wb:slll,zm:fyyy,sn:10,rd:木,st:1234535353	en:the lichee, a fruit which grows in South China	
栜	0x681c	py:sè/cì,wb:sgmi,zm:ffld,sn:10,rd:木,st:1234125234	
栝	0x681d	py:guā/kuài/kuò/tiàn,Cant:kut3,JOn:ten katsu kachi,JKun:takigi,Hangul:괄,KoRom:kwal,wb:stdg,zm:fmi,sn:10,rd:木,st:1234312251	en:a builder's frame for measuring	
栞	0x681e	py:kān,JOn:kan,JKun:shiori,Hangul:간,KoRom:kan,wb:gdfs,zm:agef,sn:10,rd:木,st:1131121234	en:publication, periodical; publish	
栟	0x681f	py:bēn/bīng/bīng/bēn,Cant:bing1,JOn:hei hyuu hin,wb:suah,zm:fue,sn:10,rd:木,st:1234431132	en:hemp palm	
栠	0x6820	py:rěn,wb:wtfs,zm:nmbf,sn:10,rd:木,st:3231211234	
校	0x6821	py:jiào/xiào/jiǎo/qiāo,Cant:gaau3/haau6,JOn:kou kyou,JKun:kase kuraberu kangaeru,Hangul:교,KoRom:kyo hyo,Viet:đắng hiệu,wb:suqy,zm:fsoo,sn:10,rd:木,st:1234413434	en:school; military field officer	
栢	0x6822	py:bó/bò/bǎi,Cant:baak3,JOn:haku hyaku,JKun:kashiwa kaya,Hangul:백,KoRom:payk,Viet:bứa,wb:sdjg,zm:fank,sn:10,rd:木,st:1234132511	en:cypress, cedar	
栣	0x6823	py:rěn,wb:swtf,zm:fnmb,sn:10,rd:木,st:1234323121	
栤	0x6824	py:bìng,wb:suiy,zm:ftkv,sn:10,rd:木,st:1234412534	
栥	0x6825	py:zī,wb:uqws,zm:tdrf,sn:10,rd:木,st:4135341234	
栦	0x6826	py:chóu,wb:syth,zm:fvnd,sn:10,rd:木,st:1234434242	
栧	0x6827	py:yì,JOn:ei setsu sechi,JKun:kai,wb:sjnt,zm:fkzm,sn:10,rd:木,st:1234251153	
栨	0x6828	py:cì,JOn:setsu sechi shi,JKun:taru hari,wb:suqw,zm:ftro,sn:10,rd:木,st:1234413534	
栩	0x6829	py:xǔ/yǔ,Cant:heoi2,JOn:ku u,JKun:kunugi,wb:sng,zm:fyyt,sn:10,rd:木,st:1234541541	en:species of oak; be glad, be pleased	
株	0x682a	py:zhū,Cant:zyu1,JOn:chu shu,JKun:kabu,Hangul:주,KoRom:cwu,Viet:chò,wb:sriy,zm:fmko,sn:10,rd:木,st:1234311234	en:numerary adjunct for trees; root	
栫	0x682b	py:jiàn/zùn,Cant:zin3,JOn:son sen,JKun:fushizuke kakomi magaki,wb:sdhb,zm:fgiy,sn:10,rd:木,st:1234132521	en:fence	
栬	0x682c	py:zuì,JOn:sei se,JKun:chisanakui,wb:sqcn,zm:fryi,sn:10,rd:木,st:1234355215	
栭	0x682d	py:ér,Cant:ji4,JOn:ji ni,JKun:masugata,wb:sdmj,zm:fgl,sn:10,rd:木,st:1234132522	en:king-post	
栮	0x682e	py:ěr,Hangul:이,KoRom:i,wb:sbg,zm:fce,sn:10,rd:木,st:1234122111	
栯	0x682f	py:yǒu/yù,JOn:iku you u,JKun:ikuri,Hangul:욱,KoRom:wuk,wb:sdeg,zm:fgq,sn:10,rd:木,st:1234132511	
栰	0x6830	py:fá,JOn:hatsu bochi,JKun:ikada,wb:swat,zm:fnhm,sn:10,rd:木,st:1234321534	en:a bamboo raft	
栱	0x6831	py:gǒng,Cant:gung2,JOn:kyou ku,JKun:kui,Hangul:공,KoRom:kong,wb:saw,zm:feo,sn:10,rd:木,st:1234122134	en:large peg, stake; post, pillar	
栲	0x6832	py:kǎo,Cant:haau2,JOn:gou kou,JKun:tae nurude taku,Hangul:고,KoRom:ko,wb:sftn,zm:fbaz,sn:10,rd:木,st:1234121315	en:mangrove	
栳	0x6833	py:lǎo,Cant:lou5,JOn:rou,wb:sftx,zm:fbrr,sn:10,rd:木,st:1234121335	en:a basket	
栴	0x6834	py:zhān,Cant:zin1,JOn:sen,Hangul:전,KoRom:cen,wb:stmy,zm:fmqs,sn:10,rd:木,st:1234313541	en:sandalwood	
栵	0x6835	py:liè,Cant:lai6,wb:sgqj,zm:fark,sn:10,rd:木,st:1234135422	en:hedge	
栶	0x6836	py:yīn,wb:sldy,zm:fjd,sn:10,rd:木,st:1234251341	
样	0x6837	py:yáng/yàng/xiàng,Cant:joeng6,wb:sudh,zm:fuc,sn:10,rd:木,st:1234431112	en:shape, form, pattern, style	
核	0x6838	py:gāi/hé/kài,Cant:hat6/wat6,JOn:kaku,JKun:sane,Hangul:핵,KoRom:hayk hol,Viet:hạch,wb:synw,zm:fszo,sn:10,rd:木,st:1234415334	en:seed, kernel, core, nut; atom	
根	0x6839	py:gēn,Cant:gan1,JOn:kon,JKun:ne,Hangul:근,KoRom:kun,Viet:căn,wb:svey,zm:fxo,sn:10,rd:木,st:1234511534	en:root, base(d on); foundation	
栺	0x683a	py:yì/zhī/zhǐ,wb:sxjg,zm:frk,sn:10,rd:木,st:1234352511	
栻	0x683b	py:shì/chì,Cant:cik1/sik1,JOn:choku chiki shoku shiki,Hangul:식,KoRom:sik,wb:saag,zm:fhbi,sn:10,rd:木,st:1234112154	en:tree	
格	0x683c	py:gé/luò/hè/gē,Cant:gaak3,JOn:kou kaku kyaku,JKun:tadasu itaru,Hangul:격,KoRom:kyek nak,Viet:cách,wb:stkg,zm:frj,sn:10,rd:木,st:1234354251	en:pattern, standard, form; style	
栽	0x683d	py:zài/zāi,Cant:zoi1,JOn:sai,JKun:ueru,Hangul:재,KoRom:cay,wb:fasi,zm:eh,sn:10,rd:木,st:1211234534	en:to cultivate, plant; to care for plants	
栾	0x683e	py:luán,Cant:lyun4,wb:yosu,zm:skf,sn:10,rd:木,st:4122341234	en:name of tree; a part of cornice	
栿	0x683f	py:fú,JOn:fuku buku,JKun:hari noseru,wb:swdy,zm:fngs,sn:10,rd:木,st:1234321344	
桀	0x6840	py:jié,Cant:git6,JOn:ketsu,JKun:haritsuke,Hangul:걸,KoRom:kel,Viet:kiệt,wb:qahs,zm:rsmf,sn:10,rd:木,st:3541521234	en:chicken roost; ancient emperor	
桁	0x6841	py:héng/háng/hàng,Cant:haang4/hang4/hong4/hong6,JOn:kou,JKun:keta,Hangul:항,KoRom:hang hyeng,Viet:hành,wb:stfh,zm:foi,sn:10,rd:木,st:1234332112	en:cross-beams of roof	
桂	0x6842	py:guī,Cant:gwai3,JOn:kei,JKun:katsura,Hangul:계,KoRom:kyey,Viet:quế,wb:sffg,zm:fbb,sn:10,rd:木,st:1234121121	en:cassia or cinnamon	
桃	0x6843	py:táo/tiāo/zhào,Cant:tou4,JOn:tou,JKun:momo,Hangul:도,KoRom:to,Viet:đào,wb:siqn,zm:fvrd,sn:10,rd:木,st:1234341534	en:peach; marriage; surname	
桄	0x6844	py:guàng/guāng,Cant:gwong1/gwong3,JOn:kou,JKun:yokogi,Hangul:광,KoRom:kwang,Viet:quang,wb:siqn,zm:fkgr,sn:10,rd:木,st:1234243135	en:a coir-palm	
桅	0x6845	py:wéi/guǐ,Cant:ngai4/wai4,JOn:gai,JKun:kuchinashi,wb:sqdb,zm:frgy,sn:10,rd:木,st:1234351355	en:mast of ship	
框	0x6846	py:kuàng/kuáng,Cant:hong1/kwaang1,JOn:kyou,JKun:kamachi,Hangul:광,KoRom:kwang,wb:sagg,zm:fhc,sn:10,rd:木,st:1234111215	en:frame; framework; door frame	
桇	0x6847	py:rú,wb:vksu,zm:zmjf,sn:10,rd:木,st:5312511234	
案	0x6848	py:àn,Cant:ngon3/on3,JOn:an,JKun:tsukue kangaeru,Hangul:안,KoRom:an,Viet:duyên án,wb:pvsu,zm:wdzf,sn:10,rd:木,st:4455311234	en:table, bench; legal case	
桉	0x6849	py:ān/àn,Cant:on1/on3,Hangul:안,KoRom:an,wb:spvg,zm:fwzm,sn:10,rd:木,st:1234445531	en:eucalyptus	
桊	0x684a	py:juàn/quān/quán,JOn:ken,wb:udsu,zm:ubf,sn:10,rd:木,st:4311341234	
桋	0x684b	py:yí/tí,Cant:ji4,wb:sgxw,zm:fgyz,sn:10,rd:木,st:1234151534	en:tree	
桌	0x684c	py:zhuō,Cant:coek3/zoek3,JOn:taku,wb:hjsu,zm:idkf,sn:10,rd:木,st:2125111234	en:table, desk, stand	
桍	0x684d	py:kū,JOn:ko ku,JKun:munashii,wb:sdfn,zm:fgbz,sn:10,rd:木,st:1234134115	
桎	0x684e	py:zhì/zhí,Cant:zat6,JOn:shitsu,JKun:ashikase,Hangul:질,KoRom:cil,Viet:chuối,wb:sgcf,zm:fhb,sn:10,rd:木,st:1234154121	en:fetters, shackles, handcuffs	
桏	0x684f	py:qióng,wb:sabh,zm:fby,sn:9,rd:木,st:123412152	
桐	0x6850	py:tóng/tōng/dòng,Cant:tung4,JOn:dou tou,JKun:kiri,Hangul:동,KoRom:tong,wb:smgk,zm:fld,sn:10,rd:木,st:1234251251	en:name applied various trees	
桑	0x6851	py:sāng,Cant:song1,JOn:sou,JKun:kuwa,Hangul:상,KoRom:sang,Viet:tang,wb:cccs,zm:xsxf,sn:10,rd:木,st:5454541234	en:mulberry tree; surname	
桒	0x6852	py:sāng,JOn:sou,JKun:kuwa,wb:cccs,zm:edef,sn:9,rd:木,st:121221234	
桓	0x6853	py:huán,Cant:wun4,JOn:kan gan,JKun:takeshii meguru ureeru,Hangul:환,KoRom:hwan,wb:sgjg,zm:fbk,sn:10,rd:木,st:1234125111	en:variety of tree; surname	
桔	0x6854	py:jié/xié/jú,Cant:aat1/gat1,JOn:kitsu ketsu,JKun:hanetsurube,Hangul:길,KoRom:kil,wb:sfkg,zm:fbj,sn:10,rd:木,st:1234121251	en:Chinese bellflower; well-swept; the inner fibers of corn-stalks	
桕	0x6855	py:jiù/gāo,Cant:kau5,JOn:kyuu,JKun:buna,wb:svg,zm:fnb,sn:10,rd:木,st:1234321511	en:tallow tree	
桖	0x6856	py:xuè,wb:stlg,zm:fmlk,sn:10,rd:木,st:1234325221	
桗	0x6857	py:duò/duǒ,JOn:ta ne,JKun:ne,wb:sesy,zm:fymf,sn:10,rd:木,st:1234531234	
桘	0x6858	py:zhuì/chuí/duī,JOn:tsui sui,JKun:shii,wb:swnn,zm:fmy,sn:10,rd:木,st:1234325151	
桙	0x6859	py:yú/móu,JOn:u bou,JKun:hoko,wb:scrh,zm:fzmb,sn:10,rd:木,st:1234543112	
桚	0x685a	py:zǎn,wb:svqy,zm:fzrs,sn:10,rd:木,st:1234555354	en:press, squeeze hard; force	
桛	0x685b	JKun:kasei,wb:shgh,zm:fibi,sn:10,rd:木,st:1234211124	en:a real, hank, skein	
桜	0x685c	py:yīng,Cant:jing1,JOn:ou you,JKun:sakura,KoRom:ayng,wb:sivg,zm:fvzm,sn:10,rd:木,st:1234443531	en:cherry, cherry blossom	
桝	0x685d	JKun:masu,wb:sqah,zm:frmb,sn:10,rd:木,st:1234354152	en:variant of 枡 U+67A1, a measuring box	
桞	0x685e	wb:sqbh,zm:fry,sn:9,rd:木,st:123435452	
桟	0x685f	py:zhàn,JOn:san sen,JKun:kakehashi tana,wb:sdnt,zm:fhm,sn:10,rd:木,st:1234111534	en:a crosspiece, cleat, frame, door bolt; shelf	
桠	0x6860	py:yá,Cant:ngaa4,wb:sgog,zm:faku,sn:10,rd:木,st:1234122431	en:the forking branch of a tree	
桡	0x6861	py:náo/ráo,Cant:naau4,wb:satq,zm:fhgr,sn:10,rd:木,st:1234153135	en:bent or twisted piece of wood	
桢	0x6862	py:zhēn/zhēng,Cant:zing1,wb:shmy,zm:filo,sn:10,rd:木,st:1234212534	en:hardwood; supports, posts	
档	0x6863	py:dǎng/dàng,Cant:dong2/dong3,JOn:tou,JKun:koshikake fuchi,wb:sivg,zm:fkxb,sn:10,rd:木,st:1234243511	en:shelf; frame, crosspiece	
桤	0x6864	py:qī,Cant:kei1,wb:smnn,zm:flyy,sn:10,rd:木,st:1234252515	en:alder	
桥	0x6865	py:qiáo,Cant:kiu4,wb:stdj,zm:fmgn,sn:10,rd:木,st:1234313432	en:bridge; beam, crosspiece	
桦	0x6866	py:huà,Cant:waa6,wb:swxf,zm:fnre,sn:10,rd:木,st:1234323512	en:type of birch	
桧	0x6867	py:kuài/guì/huì,Cant:kui2,JOn:kai,JKun:hinoki,KoRom:hoy,wb:swfc,zm:fobz,sn:10,rd:木,st:1234341154	en:Chinese cypress, Chinese juniper	
桨	0x6868	py:jiǎng,Cant:zoeng2,wb:uqsu,zm:tirf,sn:10,rd:木,st:4123541234	en:oar, paddle	
桩	0x6869	py:zhuāng/chōng,Cant:zong1,wb:syfg,zm:ftb,sn:10,rd:木,st:1234413121	en:stake, post; affair, matter	
桪	0x686a	py:xún/xín,wb:svfy,zm:fxds,sn:10,rd:木,st:1234511124	en:mythical giant tree	
桫	0x686b	py:suō,Cant:so1,JOn:sa,JKun:hego,wb:siit,zm:fvkm,sn:11,rd:木,st:12344412343	en:horse chestnut	
桬	0x686c	py:shā,wb:iits,zm:vkmf,sn:11,rd:木,st:44123431234	en:pear and other trees	
桭	0x686d	py:zhēn/chén/zhèn,Cant:san4,Hangul:진,KoRom:cin,wb:sdfe,zm:fgh,sn:11,rd:木,st:12341311534	en:eaves; space between two pillars	
桮	0x686e	py:bēi,Cant:bui1,JOn:hai,JKun:sakazuki,Viet:bễ,wb:sgik,zm:fgj,sn:11,rd:木,st:12341324251	en:cup, glass, tumbler	
桯	0x686f	py:tīng/yíng,Cant:ting1,JOn:tei chou kei gyou,JKun:tsukue,Hangul:정,KoRom:ceng,wb:skgg,zm:fjc,sn:11,rd:木,st:12342511121	en:table	
桰	0x6870	py:kuò,JOn:katsu kachi,JKun:yudame,wb:sqak,zm:frj,sn:11,rd:木,st:12343515251	
桱	0x6871	py:jìng,Cant:ging3,JOn:kei kyou,wb:sgva,zm:fhbi,sn:11,rd:木,st:12341555121	
桲	0x6872	py:bó/po,Cant:but6,JOn:hotsu bochi,JKun:karazao,Viet:vụt,wb:sfpb,zm:fewy,sn:11,rd:木,st:12341245521	
桳	0x6873	py:bèn,wb:scdf,zm:fzge,sn:11,rd:木,st:12345413412	
桴	0x6874	py:fú,Cant:fu1,JOn:fu,JKun:bachi ikada,Hangul:부,KoRom:pwu,wb:sebg,zm:fpya,sn:11,rd:木,st:12343443521	en:raft; drum stick; ridge pole	
桵	0x6875	py:ruí,Cant:jeoi1/jeoi4,JOn:zui ni,JKun:tara,wb:sevg,zm:fpzm,sn:11,rd:木,st:12343443531	
桶	0x6876	py:tǒng,Cant:tung2,JOn:tou you,JKun:oke,Hangul:통,KoRom:thong yong,Viet:thùng,wb:sceh,zm:fxld,sn:11,rd:木,st:12345425112	en:pail, bucket, tub; cask, keg	
桷	0x6877	py:jué,Cant:gok3,JOn:kaku,JKun:taruki,Hangul:각,KoRom:kak,Viet:dác,wb:sqeh,zm:frld,sn:11,rd:木,st:12343535112	en:rafter; malus toringo	
桸	0x6878	py:xī,wb:sqdh,zm:fogl,sn:11,rd:木,st:12343413252	
桹	0x6879	py:láng,Cant:long4,JOn:rou,wb:syve,zm:fsxo,sn:11,rd:木,st:12344511534	en:palm	
桺	0x687a	py:liǔ,JOn:ryuu,JKun:yanagi,wb:sgan,zm:fahx,sn:11,rd:木,st:12341153512	
桻	0x687b	py:fēng/fèng,JOn:hou hu,JKun:kozue,wb:stdh,zm:frci,sn:11,rd:木,st:12343541112	
桼	0x687c	py:qī,Cant:cat1,JOn:shitsu,JKun:urushi,wb:swiu,zm:fokv,sn:11,rd:木,st:12343424134	en:the varnish tree; lacquer, varnish, paint	
桽	0x687d	py:wěn,wb:swwf,zm:foob,sn:11,rd:木,st:12343434121	
桾	0x687e	py:jūn,JOn:kun,Hangul:군,KoRom:kwun,wb:svtk,zm:fxj,sn:11,rd:木,st:12345113251	
桿	0x687f	py:hàn/gǎn,Cant:gon1/gon2/gon3,JOn:kan gan,JKun:teko pouru,Hangul:간,KoRom:han,wb:sjfh,zm:fkae,sn:11,rd:木,st:12342511112	en:pole; stick; club; pole as unit	
梀	0x6880	py:sù/yìn,Cant:saak3,wb:sgki,zm:ffj,sn:11,rd:木,st:12341251234	
梁	0x6881	py:liáng,Cant:loeng4,JOn:ryou,JKun:hashi hari yana,Hangul:량 양,KoRom:lyang,Viet:lương,wb:ivws,zm:vyof,sn:11,rd:木,st:44153441234	en:bridge; beam; rafters; surname	
梂	0x6882	py:qiú,Cant:kau4,JOn:kyuu gu kyoku koku,JKun:nominosaki,Viet:cầu,wb:sfiy,zm:fdvs,sn:11,rd:木,st:12341241344	en:acorn cup	
梃	0x6883	py:tǐng/tìng,Cant:ting5,JOn:tei chou,JKun:tsue teko,Hangul:정,KoRom:ceng,wb:stfp,zm:fymb,sn:10,rd:木,st:1234312154	en:a club; a stalk; straight	
梄	0x6884	py:yǒu,JOn:you yu,JKun:yaku,wb:ssgg,zm:ffd,sn:11,rd:木,st:12341253511	en:a soft wood; to lay in stores of firewood	
梅	0x6885	py:méi,Cant:mui4,JOn:bai,JKun:ume,Hangul:매,KoRom:may,Viet:mai,wb:stxu,zm:fmzy,sn:11,rd:木,st:12343155414	en:plums; prunes; surname	
梆	0x6886	py:bāng,Cant:bong1,JOn:hou,Hangul:방,KoRom:pang,Viet:bương,wb:sdtb,zm:fcy,sn:10,rd:木,st:1234111352	en:watchman's rattle	
梇	0x6887	py:lòng,Viet:róng,wb:sgah,zm:fce,sn:11,rd:木,st:12341121132	
梈	0x6888	py:pēng,JOn:hou hyou,JKun:kidetsukutsutaooyumi,wb:sybn,zm:fsjy,sn:11,rd:木,st:12344125152	
梉	0x6889	py:zhuāng,wb:snhf,zm:fzb,sn:11,rd:木,st:12345213121	
梊	0x688a	py:dì,wb:rrsu,zm:dpf,sn:11,rd:木,st:12133121234	en:squeeze out of; extract	
梋	0x688b	py:xuān/juān/xié,wb:skeg,zm:fjq,sn:11,rd:木,st:12342512511	
梌	0x688c	py:tú/chá/tū,Viet:dừa,wb:swty,zm:fomf,sn:11,rd:木,st:12343411234	
梍	0x688d	py:zào,JOn:sou zou,JKun:saikachi,wb:sran,zm:fnhd,sn:11,rd:木,st:12343251115	en:tree name	
梎	0x688e	py:āo/yòu,JOn:ou yuu you,JKun:kamanoe eda,wb:srxn,zm:fnrr,sn:11,rd:木,st:12343251135	en:sickle handle, branch	
梏	0x688f	py:gù/jué,Cant:guk1,JOn:koku kaku,JKun:tekase,Hangul:곡,KoRom:kok,Viet:gáo,wb:stfk,zm:fmj,sn:11,rd:木,st:12343121251	en:handcuffs, manacles, fetters	
梐	0x6890	py:bì,Cant:bai6,Viet:bẹ,wb:sxxf,zm:frrb,sn:11,rd:木,st:12341535121	en:fence	
梑	0x6891	py:dí,wb:sqto,zm:fquo,sn:11,rd:木,st:12343534334	
梒	0x6892	py:hán,Viet:hòm,wb:swgk,zm:foxj,sn:11,rd:木,st:12343445251	
梓	0x6893	py:zǐ,Cant:zi2,JOn:shi,JKun:azusa,Hangul:재,KoRom:cay,wb:suh,zm:fse,sn:11,rd:木,st:12344143112	en:catalpa ovata	
梔	0x6894	py:zhī,Cant:zi1,JOn:shi,JKun:kuchinashi,Hangul:치,KoRom:chi,wb:srgb,zm:fpay,sn:11,rd:木,st:12343315215	en:gardenia	
梕	0x6895	py:rèn,wb:svyn,zm:fysw,sn:11,rd:木,st:12345344544	
梖	0x6896	py:bèi,Cant:bui3,JOn:hai,JKun:baitara,Viet:vối,wb:smy,zm:flo,sn:11,rd:木,st:12342511134	en:a palm-tree	
梗	0x6897	py:gěng,Cant:gang2/gwaang2,JOn:kou kyou,JKun:yamanire,Hangul:경,KoRom:kyeng,wb:sgjq,zm:fako,sn:11,rd:木,st:12341251134	en:stem of flower, branch of plant	
梘	0x6898	py:jiǎn/xiàn/jiàn,Cant:gaan2,JOn:ken kan,JKun:sen,wb:shqn,zm:flr,sn:11,rd:木,st:12342511135	en:bamboo tube, wooden peg; spout	
梙	0x6899	py:huàn,wb:skkh,zm:fjji,sn:11,rd:木,st:12342512512	
梚	0x689a	py:wǎn,JOn:ban man,wb:sqkq,zm:frjr,sn:11,rd:木,st:12343525135	
梛	0x689b	py:nuó,JOn:da na,JKun:nagi,Hangul:나,KoRom:na,Viet:nứa,wb:svfb,zm:fyby,sn:10,rd:木,st:1234511352	
梜	0x689c	py:jiá/jiā,Cant:gaap3,JOn:kyou kou,JKun:soeita,wb:sdww,zm:fgoo,sn:11,rd:木,st:12341343434	en:chopstick	
條	0x689d	py:tiáo/tiāo,Cant:tiu4/tiu5,JOn:jou chou deki,JKun:eda suji,Hangul:조,KoRom:co,Viet:điều,wb:whts,zm:nirf,sn:10,rd:木,st:3223541234	en:clause, condition; string, stripe	
梞	0x689e	py:jì,Viet:cậy,wb:snny,zm:fywz,sn:11,rd:木,st:12345154544	
梟	0x689f	py:xiāo,Cant:hiu1,JOn:kyou,JKun:fukurou,Hangul:효,KoRom:hyo,wb:qyns,zm:rzf,sn:11,rd:木,st:32511151234	en:an owl; thus, something evil	
梠	0x68a0	py:lǚ,Cant:leoi5,JOn:ryo,JKun:hisashi,Hangul:려,KoRom:lye,wb:skkg,zm:fjj,sn:10,rd:木,st:1234251251	en:a small beam supporting the rafters at the eaves	
梡	0x68a1	py:hún/kuǎn,Cant:fun2,JOn:kan gan kon gon,JKun:manaita takigi,Hangul:완,KoRom:wan,wb:spfq,zm:fwbr,sn:11,rd:木,st:12344451135	en:tray for carrying sacrificial meat	
梢	0x68a2	py:shāo/shào/xiāo,Cant:saau1,JOn:shou,JKun:kozue,Hangul:초,KoRom:cho,wb:sieg,zm:fkq,sn:11,rd:木,st:12342432511	en:pointed tip of something long like a branch; rudder	
梣	0x68a3	py:cén/chén/qín,Cant:sam4,JOn:shin,JKun:toneriko,Hangul:심,KoRom:sim,Viet:rầm,wb:smwn,zm:flsx,sn:11,rd:木,st:12342523445	
梤	0x68a4	py:fén,wb:smwv,zm:floy,sn:11,rd:木,st:12342523453	
梥	0x68a5	py:sōng,JOn:shou,JKun:matsu,wb:pwcs,zm:wozf,sn:11,rd:木,st:44534541234	
梦	0x68a6	py:mèng/méng,Cant:mung6,JOn:mu,JKun:yume yumemiru,wb:ssqu,zm:ffrs,sn:11,rd:木,st:12341234354	en:dream; visionary; wishful	
梧	0x68a7	py:wú/wù/yǔ,Cant:ng4,JOn:go,JKun:aogiri,Hangul:오,KoRom:o,wb:sgkg,zm:fbxj,sn:11,rd:木,st:12341251251	en:Chinese parasoltree, Sterculia platanifolia	
梨	0x68a8	py:lí,Cant:lei4,JOn:ri,JKun:nashi,Hangul:리 이,KoRom:li,Viet:lê,wb:tjsu,zm:mfkf,sn:11,rd:木,st:31234221234	en:pear; opera; cut, slash	
梩	0x68a9	py:sì/qǐ,Cant:lei4/lei5,JOn:ri shi ji,JKun:suki,Viet:lái,wb:sjfg,zm:fkb,sn:11,rd:木,st:12342511211	en:a hod, a basket in which to carry earth	
梪	0x68aa	py:dòu,Cant:dau6,JOn:tou zu,JKun:takatsuki,wb:sgku,zm:faju,sn:11,rd:木,st:12341251431	
梫	0x68ab	py:qǐn/qīn,Cant:caam1/cam1,wb:svpc,zm:fxwx,sn:11,rd:木,st:12345114554	
梬	0x68ac	py:yǐng/chěng,Viet:sến,wb:smgn,zm:fkaz,sn:11,rd:木,st:12342512115	
梭	0x68ad	py:xùn/suō,Cant:so1,JOn:sa,JKun:hi,Hangul:사,KoRom:sa,Viet:thoi,wb:scwt,zm:fzor,sn:11,rd:木,st:12345434354	en:weaver's shuttle; go to and fro	
梮	0x68ae	py:jū,Cant:guk6,JOn:kiku koku kyoku,JKun:zen kanjiki,Viet:cọc,wb:snnk,zm:fxyj,sn:11,rd:木,st:12345135251	en:snowshoes	
梯	0x68af	py:tī/tí,Cant:tai1,JOn:tei tai,JKun:hashigo,Hangul:제,KoRom:cey,wb:suxt,zm:fuyz,sn:11,rd:木,st:12344351523	en:ladder, steps, stairs; lean	
械	0x68b0	py:xiè/jiè,Cant:haai6,JOn:kai,JKun:kase,Hangul:계,KoRom:kyey,Viet:giới,wb:saah,zm:fhe,sn:11,rd:木,st:12341132534	en:weapons; implements, instruments	
梱	0x68b1	py:kǔn/hún,Cant:kwan2,JOn:kon,JKun:shikimi kori,Hangul:곤,KoRom:kon,wb:slsy,zm:fjf,sn:11,rd:木,st:12342512341	en:doorsill; doorjamb	
梲	0x68b2	py:zhuó,Cant:zyut3,JOn:setsu sechi tatsu tachi,JKun:tsuka,wb:sukq,zm:fojr,sn:11,rd:木,st:12343425135	en:joist; cane, club; king-post	
梳	0x68b3	py:shū,Cant:so1,JOn:so,JKun:kushikezuru suku,Hangul:소,KoRom:so,Viet:sơ,wb:sycq,zm:fszn,sn:11,rd:木,st:12344154325	en:comb; brush	
梴	0x68b4	py:chān,Cant:cin1,wb:sthp,zm:fymi,sn:10,rd:木,st:1234321554	en:long	
梵	0x68b5	py:fàn,Cant:faan4/faan6,JOn:fuu bon,Hangul:범,KoRom:pem,wb:ssmy,zm:ffqd,sn:11,rd:木,st:12341234354	en:Buddhist, Sanskrit	
梶	0x68b6	py:wěi,JOn:bi,JKun:kozue kaji,Hangul:미,KoRom:mi,Viet:vả,wb:sntn,zm:fxmh,sn:11,rd:木,st:12345133115	en:oar, shaft	
梷	0x68b7	py:jìng,wb:hkcs,zm:idxf,sn:11,rd:木,st:21251541234	
梸	0x68b8	py:lí,wb:stjh,zm:fmkd,sn:11,rd:木,st:12343123422	
梹	0x68b9	py:bīng/bīn,Cant:ban1,JOn:bin hin,JKun:binroushi,Viet:biêng,wb:srgw,zm:fpo,sn:11,rd:木,st:12343212134	en:the areca-nut; the betel-nut	
梺	0x68ba	JKun:fumoto,wb:ssgh,zm:ffai,sn:11,rd:木,st:12341234124	
梻	0x68bb	JKun:shikimi,wb:swxj,zm:fnyn,sn:11,rd:木,st:12343251532	en:a tree whose branches are placed on Buddhist graves	
梼	0x68bc	py:táo/dǎo,Cant:to4,JOn:tou,JKun:kirikabu oroka tsuku,wb:sdtf,zm:fcds,sn:11,rd:木,st:12341113124	en:block of wood; blockhead; stupid	
梽	0x68bd	py:zhì,wb:sfnn,zm:fbwz,sn:11,rd:木,st:12341214544	
梾	0x68be	py:lái,wb:sgoy,zm:fbkv,sn:11,rd:木,st:12341431234	
梿	0x68bf	py:lián,Cant:lin4,wb:slph,zm:fwhe,sn:11,rd:木,st:12341512454	
检	0x68c0	py:jiǎn,Cant:gim2,wb:swgi,zm:fobv,sn:11,rd:木,st:12343414431	en:check; examine	
棁	0x68c1	py:tuō/zhuō/ruì,Cant:zyut3,JOn:setsu sechi tatsu tachi,JKun:tsuka,wb:sukq,zm:fujr,sn:11,rd:木,st:12344325135	en:joist; cane	
棂	0x68c2	py:líng,Cant:ling4,Viet:ranh,wb:svoy,zm:fxuo,sn:11,rd:木,st:12345114334	en:carved or patterned window sills	
棃	0x68c3	py:lí,Cant:lei4,wb:tqts,zm:mfmf,sn:12,rd:木,st:312343531234	en:a pear	
棄	0x68c4	py:qì,Cant:hei3,JOn:ki,JKun:suteru,Hangul:기,KoRom:ki,wb:ycas,zm:szef,sn:12,rd:木,st:415412211234	en:reject, abandon, discard	
棅	0x68c5	py:bìng,JOn:hei hyou,Hangul:병,KoRom:pyeng,wb:stgi,zm:fmxb,sn:12,rd:木,st:123431511234	en:handle, lever, knob; authority	
